environment: 
YAML: configs/fedprox1.yaml
==> model: Resnet18
==> client_model: Resnet18
==> dataset_path: datasets/cifar10
==> dataset: cifar10
==> nclass: 10
==> test_dataset: cifar10
==> test_dataset_path: datasets/cifar10
==> standardize: True
==> augment: True
==> pin_memory: True
==> n_workers: 4
==> SEED: 52
==> batch_size: 32
==> gpu: 0
==> server_gpu: 0
==> adv: False
==> iid: False
==> beta: 0.6
==> alpha: 0.01
==> params_avg: 0.001
==> n_clients: 30
==> sample_clients: 0.3
==> lr: 0.001
==> total_iterations: 50
==> client_iterations: 5
==> img_size: [32, 32]
==> eval_mode: True
==> individual: False
==> opt: SGD
==> momentum: 0.9
==> return_logs: False
==> pid: 30011
augmenting dataset
standardizing dataset
Files already downloaded and verified
50000
non iid data loading
tensor([  77, 2348,  129, 1442,  237, 1008, 1503, 2096, 1410, 1509,  239, 1984,
         390, 1104, 3913,  207,  810, 3543,  970, 1212, 1745, 5721,  471,  130,
         291,  294, 1605, 4166, 9319,  127])
epochs: [4/5] train_acc: 0.506 train_loss: 1.410
epochs: [5/5] train_acc: 0.544 train_loss: 1.288
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.284
cur_acc: 0.284
iteration [10/50]
############## client 20 ##############
epochs: [1/5] train_acc: 0.427 train_loss: 1.595
epochs: [2/5] train_acc: 0.470 train_loss: 1.484
epochs: [3/5] train_acc: 0.540 train_loss: 1.294
epochs: [4/5] train_acc: 0.588 train_loss: 1.189
epochs: [5/5] train_acc: 0.613 train_loss: 1.107
############## client 19 ##############
epochs: [1/5] train_acc: 0.443 train_loss: 1.583
epochs: [2/5] train_acc: 0.479 train_loss: 1.490
epochs: [3/5] train_acc: 0.508 train_loss: 1.362
epochs: [4/5] train_acc: 0.561 train_loss: 1.220
epochs: [5/5] train_acc: 0.632 train_loss: 1.074
############## client 6 ##############
epochs: [1/5] train_acc: 0.401 train_loss: 1.631
epochs: [2/5] train_acc: 0.472 train_loss: 1.484
epochs: [3/5] train_acc: 0.534 train_loss: 1.342
epochs: [4/5] train_acc: 0.557 train_loss: 1.255
epochs: [5/5] train_acc: 0.622 train_loss: 1.114
############## client 9 ##############
epochs: [1/5] train_acc: 0.186 train_loss: 2.548
epochs: [2/5] train_acc: 0.276 train_loss: 2.274
epochs: [3/5] train_acc: 0.361 train_loss: 2.080
epochs: [4/5] train_acc: 0.393 train_loss: 2.019
epochs: [5/5] train_acc: 0.443 train_loss: 1.856
############## client 27 ##############
epochs: [1/5] train_acc: 0.425 train_loss: 1.568
epochs: [2/5] train_acc: 0.472 train_loss: 1.429
epochs: [3/5] train_acc: 0.528 train_loss: 1.316
epochs: [4/5] train_acc: 0.572 train_loss: 1.211
epochs: [5/5] train_acc: 0.614 train_loss: 1.114
############## client 17 ##############
epochs: [1/5] train_acc: 0.413 train_loss: 1.609
epochs: [2/5] train_acc: 0.473 train_loss: 1.469
epochs: [3/5] train_acc: 0.527 train_loss: 1.329
epochs: [4/5] train_acc: 0.568 train_loss: 1.239
epochs: [5/5] train_acc: 0.612 train_loss: 1.124
############## client 18 ##############
epochs: [1/5] train_acc: 0.449 train_loss: 1.538
epochs: [2/5] train_acc: 0.468 train_loss: 1.483
epochs: [3/5] train_acc: 0.533 train_loss: 1.309
epochs: [4/5] train_acc: 0.590 train_loss: 1.184
epochs: [5/5] train_acc: 0.649 train_loss: 1.009
############## client 13 ##############
epochs: [1/5] train_acc: 0.430 train_loss: 1.584
epochs: [2/5] train_acc: 0.471 train_loss: 1.458
epochs: [3/5] train_acc: 0.539 train_loss: 1.290
epochs: [4/5] train_acc: 0.567 train_loss: 1.162
epochs: [5/5] train_acc: 0.639 train_loss: 1.002
############## client 2 ##############
epochs: [1/5] train_acc: 0.344 train_loss: 1.200
epochs: [2/5] train_acc: 0.475 train_loss: 1.006
epochs: [3/5] train_acc: 0.531 train_loss: 0.909
epochs: [4/5] train_acc: 0.587 train_loss: 0.796
epochs: [5/5] train_acc: 0.594 train_loss: 0.701
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.438
cur_acc: 0.438
iteration [11/50]
############## client 17 ##############
epochs: [1/5] train_acc: 0.473 train_loss: 1.471
epochs: [2/5] train_acc: 0.544 train_loss: 1.310
epochs: [3/5] train_acc: 0.574 train_loss: 1.231
epochs: [4/5] train_acc: 0.626 train_loss: 1.091
epochs: [5/5] train_acc: 0.665 train_loss: 1.000
############## client 5 ##############
epochs: [1/5] train_acc: 0.435 train_loss: 1.547
epochs: [2/5] train_acc: 0.480 train_loss: 1.447
epochs: [3/5] train_acc: 0.533 train_loss: 1.272
epochs: [4/5] train_acc: 0.622 train_loss: 1.092
epochs: [5/5] train_acc: 0.644 train_loss: 1.036
############## client 23 ##############
epochs: [1/5] train_acc: 0.338 train_loss: 2.034
epochs: [2/5] train_acc: 0.319 train_loss: 1.907
epochs: [3/5] train_acc: 0.363 train_loss: 1.866
epochs: [4/5] train_acc: 0.381 train_loss: 1.880
epochs: [5/5] train_acc: 0.331 train_loss: 2.112
############## client 22 ##############
epochs: [1/5] train_acc: 0.479 train_loss: 1.478
epochs: [2/5] train_acc: 0.534 train_loss: 1.344
epochs: [3/5] train_acc: 0.583 train_loss: 1.201
epochs: [4/5] train_acc: 0.633 train_loss: 1.051
epochs: [5/5] train_acc: 0.707 train_loss: 0.894
############## client 24 ##############
epochs: [1/5] train_acc: 0.315 train_loss: 1.866
epochs: [2/5] train_acc: 0.352 train_loss: 1.961
epochs: [3/5] train_acc: 0.324 train_loss: 1.891
epochs: [4/5] train_acc: 0.325 train_loss: 1.949
epochs: [5/5] train_acc: 0.306 train_loss: 1.921
############## client 6 ##############
epochs: [1/5] train_acc: 0.482 train_loss: 1.470
epochs: [2/5] train_acc: 0.536 train_loss: 1.299
epochs: [3/5] train_acc: 0.604 train_loss: 1.167
epochs: [4/5] train_acc: 0.639 train_loss: 1.046
epochs: [5/5] train_acc: 0.679 train_loss: 0.936
############## client 4 ##############
epochs: [1/5] train_acc: 0.487 train_loss: 1.385
epochs: [2/5] train_acc: 0.538 train_loss: 1.287
epochs: [3/5] train_acc: 0.618 train_loss: 1.121
epochs: [4/5] train_acc: 0.670 train_loss: 1.028
epochs: [5/5] train_acc: 0.700 train_loss: 0.896
############## client 16 ##############
epochs: [1/5] train_acc: 0.429 train_loss: 1.598
epochs: [2/5] train_acc: 0.463 train_loss: 1.440
epochs: [3/5] train_acc: 0.561 train_loss: 1.282
epochs: [4/5] train_acc: 0.562 train_loss: 1.255
epochs: [5/5] train_acc: 0.612 train_loss: 1.137
############## client 7 ##############
epochs: [1/5] train_acc: 0.345 train_loss: 1.792
epochs: [2/5] train_acc: 0.435 train_loss: 1.591
epochs: [3/5] train_acc: 0.478 train_loss: 1.478
epochs: [4/5] train_acc: 0.525 train_loss: 1.354
epochs: [5/5] train_acc: 0.586 train_loss: 1.215
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.292
cur_acc: 0.292
iteration [12/50]
############## client 26 ##############
epochs: [1/5] train_acc: 0.432 train_loss: 1.560
epochs: [2/5] train_acc: 0.469 train_loss: 1.497
epochs: [3/5] train_acc: 0.540 train_loss: 1.346
epochs: [4/5] train_acc: 0.538 train_loss: 1.339
epochs: [5/5] train_acc: 0.599 train_loss: 1.149
############## client 18 ##############
epochs: [1/5] train_acc: 0.472 train_loss: 1.436
epochs: [2/5] train_acc: 0.542 train_loss: 1.265
epochs: [3/5] train_acc: 0.641 train_loss: 1.052
epochs: [4/5] train_acc: 0.680 train_loss: 0.949
epochs: [5/5] train_acc: 0.723 train_loss: 0.842
############## client 14 ##############
epochs: [1/5] train_acc: 0.419 train_loss: 1.594
epochs: [2/5] train_acc: 0.481 train_loss: 1.452
epochs: [3/5] train_acc: 0.537 train_loss: 1.320
epochs: [4/5] train_acc: 0.579 train_loss: 1.225
epochs: [5/5] train_acc: 0.623 train_loss: 1.104
############## client 19 ##############
epochs: [1/5] train_acc: 0.485 train_loss: 1.442
epochs: [2/5] train_acc: 0.563 train_loss: 1.278
epochs: [3/5] train_acc: 0.586 train_loss: 1.176
epochs: [4/5] train_acc: 0.666 train_loss: 1.001
epochs: [5/5] train_acc: 0.680 train_loss: 0.906
############## client 4 ##############
epochs: [1/5] train_acc: 0.517 train_loss: 1.390
epochs: [2/5] train_acc: 0.569 train_loss: 1.154
epochs: [3/5] train_acc: 0.630 train_loss: 1.050
epochs: [4/5] train_acc: 0.746 train_loss: 0.794
epochs: [5/5] train_acc: 0.757 train_loss: 0.746
############## client 7 ##############
epochs: [1/5] train_acc: 0.470 train_loss: 1.489
epochs: [2/5] train_acc: 0.525 train_loss: 1.346
epochs: [3/5] train_acc: 0.578 train_loss: 1.175
epochs: [4/5] train_acc: 0.637 train_loss: 1.035
epochs: [5/5] train_acc: 0.678 train_loss: 0.957
############## client 16 ##############
epochs: [1/5] train_acc: 0.456 train_loss: 1.528
epochs: [2/5] train_acc: 0.548 train_loss: 1.291
epochs: [3/5] train_acc: 0.606 train_loss: 1.117
epochs: [4/5] train_acc: 0.658 train_loss: 0.957
epochs: [5/5] train_acc: 0.688 train_loss: 0.872
############## client 21 ##############
epochs: [1/5] train_acc: 0.449 train_loss: 1.545
epochs: [2/5] train_acc: 0.507 train_loss: 1.392
epochs: [3/5] train_acc: 0.556 train_loss: 1.282
epochs: [4/5] train_acc: 0.601 train_loss: 1.177
epochs: [5/5] train_acc: 0.640 train_loss: 1.082
############## client 22 ##############
epochs: [1/5] train_acc: 0.440 train_loss: 1.571
epochs: [2/5] train_acc: 0.537 train_loss: 1.296
epochs: [3/5] train_acc: 0.622 train_loss: 1.054
epochs: [4/5] train_acc: 0.673 train_loss: 0.956
epochs: [5/5] train_acc: 0.753 train_loss: 0.797
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.512
cur_acc: 0.512
iteration [13/50]
############## client 24 ##############
epochs: [1/5] train_acc: 0.446 train_loss: 1.621
epochs: [2/5] train_acc: 0.484 train_loss: 1.534
epochs: [3/5] train_acc: 0.447 train_loss: 1.653
epochs: [4/5] train_acc: 0.443 train_loss: 1.592
epochs: [5/5] train_acc: 0.532 train_loss: 1.315
############## client 28 ##############
epochs: [1/5] train_acc: 0.432 train_loss: 1.594
epochs: [2/5] train_acc: 0.504 train_loss: 1.420
epochs: [3/5] train_acc: 0.561 train_loss: 1.304
epochs: [4/5] train_acc: 0.602 train_loss: 1.203
epochs: [5/5] train_acc: 0.635 train_loss: 1.143
############## client 12 ##############
epochs: [1/5] train_acc: 0.442 train_loss: 1.592
epochs: [2/5] train_acc: 0.470 train_loss: 1.536
epochs: [3/5] train_acc: 0.496 train_loss: 1.388
epochs: [4/5] train_acc: 0.510 train_loss: 1.331
epochs: [5/5] train_acc: 0.542 train_loss: 1.261
############## client 16 ##############
epochs: [1/5] train_acc: 0.522 train_loss: 1.316
epochs: [2/5] train_acc: 0.596 train_loss: 1.135
epochs: [3/5] train_acc: 0.674 train_loss: 0.964
epochs: [4/5] train_acc: 0.715 train_loss: 0.805
epochs: [5/5] train_acc: 0.795 train_loss: 0.651
############## client 21 ##############
epochs: [1/5] train_acc: 0.516 train_loss: 1.356
epochs: [2/5] train_acc: 0.582 train_loss: 1.196
epochs: [3/5] train_acc: 0.625 train_loss: 1.095
epochs: [4/5] train_acc: 0.661 train_loss: 0.997
epochs: [5/5] train_acc: 0.696 train_loss: 0.922
############## client 6 ##############
epochs: [1/5] train_acc: 0.448 train_loss: 1.543
epochs: [2/5] train_acc: 0.515 train_loss: 1.360
epochs: [3/5] train_acc: 0.591 train_loss: 1.161
epochs: [4/5] train_acc: 0.625 train_loss: 1.038
epochs: [5/5] train_acc: 0.697 train_loss: 0.911
############## client 2 ##############
epochs: [1/5] train_acc: 0.456 train_loss: 0.996
epochs: [2/5] train_acc: 0.525 train_loss: 0.877
epochs: [3/5] train_acc: 0.562 train_loss: 0.778
epochs: [4/5] train_acc: 0.625 train_loss: 0.604
epochs: [5/5] train_acc: 0.688 train_loss: 0.489
############## client 25 ##############
epochs: [1/5] train_acc: 0.468 train_loss: 1.406
epochs: [2/5] train_acc: 0.559 train_loss: 1.237
epochs: [3/5] train_acc: 0.581 train_loss: 1.199
epochs: [4/5] train_acc: 0.618 train_loss: 1.111
epochs: [5/5] train_acc: 0.715 train_loss: 0.958
############## client 22 ##############
epochs: [1/5] train_acc: 0.528 train_loss: 1.362
epochs: [2/5] train_acc: 0.599 train_loss: 1.094
epochs: [3/5] train_acc: 0.677 train_loss: 0.911
epochs: [4/5] train_acc: 0.763 train_loss: 0.731
epochs: [5/5] train_acc: 0.796 train_loss: 0.632
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.515
cur_acc: 0.515
iteration [14/50]
############## client 26 ##############
epochs: [1/5] train_acc: 0.510 train_loss: 1.403
epochs: [2/5] train_acc: 0.532 train_loss: 1.297
epochs: [3/5] train_acc: 0.630 train_loss: 1.073
epochs: [4/5] train_acc: 0.653 train_loss: 1.007
epochs: [5/5] train_acc: 0.711 train_loss: 0.893
############## client 4 ##############
epochs: [1/5] train_acc: 0.610 train_loss: 1.192
epochs: [2/5] train_acc: 0.696 train_loss: 0.931
epochs: [3/5] train_acc: 0.698 train_loss: 0.842
epochs: [4/5] train_acc: 0.782 train_loss: 0.692
epochs: [5/5] train_acc: 0.819 train_loss: 0.589
############## client 1 ##############
epochs: [1/5] train_acc: 0.347 train_loss: 1.786
epochs: [2/5] train_acc: 0.402 train_loss: 1.634
epochs: [3/5] train_acc: 0.474 train_loss: 1.476
epochs: [4/5] train_acc: 0.516 train_loss: 1.366
epochs: [5/5] train_acc: 0.564 train_loss: 1.248
############## client 23 ##############
epochs: [1/5] train_acc: 0.331 train_loss: 2.006
epochs: [2/5] train_acc: 0.369 train_loss: 2.023
epochs: [3/5] train_acc: 0.406 train_loss: 1.441
epochs: [4/5] train_acc: 0.338 train_loss: 2.382
epochs: [5/5] train_acc: 0.244 train_loss: 2.398
############## client 19 ##############
epochs: [1/5] train_acc: 0.532 train_loss: 1.351
epochs: [2/5] train_acc: 0.606 train_loss: 1.097
epochs: [3/5] train_acc: 0.660 train_loss: 1.005
epochs: [4/5] train_acc: 0.715 train_loss: 0.855
epochs: [5/5] train_acc: 0.736 train_loss: 0.784
############## client 0 ##############
epochs: [1/5] train_acc: 0.471 train_loss: 1.505
epochs: [2/5] train_acc: 0.425 train_loss: 1.488
epochs: [3/5] train_acc: 0.544 train_loss: 1.184
epochs: [4/5] train_acc: 0.622 train_loss: 1.070
epochs: [5/5] train_acc: 0.623 train_loss: 1.003
############## client 11 ##############
epochs: [1/5] train_acc: 0.350 train_loss: 1.810
epochs: [2/5] train_acc: 0.407 train_loss: 1.643
epochs: [3/5] train_acc: 0.437 train_loss: 1.547
epochs: [4/5] train_acc: 0.504 train_loss: 1.380
epochs: [5/5] train_acc: 0.555 train_loss: 1.252
############## client 8 ##############
epochs: [1/5] train_acc: 0.435 train_loss: 1.592
epochs: [2/5] train_acc: 0.405 train_loss: 1.687
epochs: [3/5] train_acc: 0.267 train_loss: 2.721
epochs: [4/5] train_acc: 0.340 train_loss: 2.832
epochs: [5/5] train_acc: 0.338 train_loss: 2.860
############## client 2 ##############
epochs: [1/5] train_acc: 0.500 train_loss: 0.898
epochs: [2/5] train_acc: 0.550 train_loss: 0.716
epochs: [3/5] train_acc: 0.594 train_loss: 0.633
epochs: [4/5] train_acc: 0.638 train_loss: 0.484
epochs: [5/5] train_acc: 0.688 train_loss: 0.488
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.269
cur_acc: 0.269
iteration [15/50]
############## client 12 ##############
epochs: [1/5] train_acc: 0.559 train_loss: 1.219
epochs: [2/5] train_acc: 0.601 train_loss: 1.098
epochs: [3/5] train_acc: 0.627 train_loss: 1.008
epochs: [4/5] train_acc: 0.727 train_loss: 0.884
epochs: [5/5] train_acc: 0.695 train_loss: 0.937
############## client 1 ##############
epochs: [1/5] train_acc: 0.444 train_loss: 1.496
epochs: [2/5] train_acc: 0.528 train_loss: 1.361
epochs: [3/5] train_acc: 0.585 train_loss: 1.199
epochs: [4/5] train_acc: 0.626 train_loss: 1.099
epochs: [5/5] train_acc: 0.655 train_loss: 1.007
############## client 4 ##############
epochs: [1/5] train_acc: 0.466 train_loss: 1.553
epochs: [2/5] train_acc: 0.573 train_loss: 1.260
epochs: [3/5] train_acc: 0.608 train_loss: 1.085
epochs: [4/5] train_acc: 0.725 train_loss: 0.913
epochs: [5/5] train_acc: 0.731 train_loss: 0.777
############## client 16 ##############
epochs: [1/5] train_acc: 0.516 train_loss: 1.322
epochs: [2/5] train_acc: 0.590 train_loss: 1.094
epochs: [3/5] train_acc: 0.674 train_loss: 0.954
epochs: [4/5] train_acc: 0.721 train_loss: 0.854
epochs: [5/5] train_acc: 0.772 train_loss: 0.678
############## client 27 ##############
epochs: [1/5] train_acc: 0.490 train_loss: 1.409
epochs: [2/5] train_acc: 0.522 train_loss: 1.331
epochs: [3/5] train_acc: 0.569 train_loss: 1.230
epochs: [4/5] train_acc: 0.613 train_loss: 1.120
epochs: [5/5] train_acc: 0.644 train_loss: 1.040
############## client 3 ##############
epochs: [1/5] train_acc: 0.430 train_loss: 1.603
epochs: [2/5] train_acc: 0.296 train_loss: 2.263
epochs: [3/5] train_acc: 0.317 train_loss: 2.322
epochs: [4/5] train_acc: 0.404 train_loss: 2.147
epochs: [5/5] train_acc: 0.316 train_loss: 2.427
############## client 23 ##############
epochs: [1/5] train_acc: 0.262 train_loss: 1.745
epochs: [2/5] train_acc: 0.400 train_loss: 1.745
epochs: [3/5] train_acc: 0.388 train_loss: 2.133
epochs: [4/5] train_acc: 0.288 train_loss: 2.420
epochs: [5/5] train_acc: 0.288 train_loss: 2.447
############## client 19 ##############
epochs: [1/5] train_acc: 0.436 train_loss: 1.555
epochs: [2/5] train_acc: 0.526 train_loss: 1.317
epochs: [3/5] train_acc: 0.583 train_loss: 1.172
epochs: [4/5] train_acc: 0.639 train_loss: 1.010
epochs: [5/5] train_acc: 0.709 train_loss: 0.856
############## client 29 ##############
epochs: [1/5] train_acc: 0.361 train_loss: 1.730
epochs: [2/5] train_acc: 0.433 train_loss: 1.625
epochs: [3/5] train_acc: 0.466 train_loss: 1.487
epochs: [4/5] train_acc: 0.575 train_loss: 1.269
epochs: [5/5] train_acc: 0.622 train_loss: 1.163
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.235
cur_acc: 0.235
iteration [16/50]
############## client 16 ##############
epochs: [1/5] train_acc: 0.474 train_loss: 1.479
epochs: [2/5] train_acc: 0.586 train_loss: 1.175
epochs: [3/5] train_acc: 0.641 train_loss: 1.007
epochs: [4/5] train_acc: 0.700 train_loss: 0.868
epochs: [5/5] train_acc: 0.748 train_loss: 0.737
############## client 27 ##############
epochs: [1/5] train_acc: 0.490 train_loss: 1.434
epochs: [2/5] train_acc: 0.548 train_loss: 1.295
epochs: [3/5] train_acc: 0.610 train_loss: 1.135
epochs: [4/5] train_acc: 0.657 train_loss: 1.030
epochs: [5/5] train_acc: 0.675 train_loss: 0.934
############## client 21 ##############
epochs: [1/5] train_acc: 0.527 train_loss: 1.326
epochs: [2/5] train_acc: 0.579 train_loss: 1.183
epochs: [3/5] train_acc: 0.637 train_loss: 1.052
epochs: [4/5] train_acc: 0.676 train_loss: 0.976
epochs: [5/5] train_acc: 0.706 train_loss: 0.894
############## client 0 ##############
epochs: [1/5] train_acc: 0.399 train_loss: 1.697
epochs: [2/5] train_acc: 0.446 train_loss: 1.640
epochs: [3/5] train_acc: 0.503 train_loss: 1.201
epochs: [4/5] train_acc: 0.700 train_loss: 0.991
epochs: [5/5] train_acc: 0.721 train_loss: 0.788
############## client 4 ##############
epochs: [1/5] train_acc: 0.546 train_loss: 1.335
epochs: [2/5] train_acc: 0.565 train_loss: 1.128
epochs: [3/5] train_acc: 0.717 train_loss: 0.877
epochs: [4/5] train_acc: 0.794 train_loss: 0.757
epochs: [5/5] train_acc: 0.821 train_loss: 0.624
############## client 9 ##############
epochs: [1/5] train_acc: 0.450 train_loss: 1.563
epochs: [2/5] train_acc: 0.499 train_loss: 1.398
epochs: [3/5] train_acc: 0.552 train_loss: 1.284
epochs: [4/5] train_acc: 0.625 train_loss: 1.109
epochs: [5/5] train_acc: 0.657 train_loss: 0.979
############## client 14 ##############
epochs: [1/5] train_acc: 0.507 train_loss: 1.396
epochs: [2/5] train_acc: 0.562 train_loss: 1.246
epochs: [3/5] train_acc: 0.602 train_loss: 1.144
epochs: [4/5] train_acc: 0.658 train_loss: 1.013
epochs: [5/5] train_acc: 0.685 train_loss: 0.947
############## client 1 ##############
epochs: [1/5] train_acc: 0.475 train_loss: 1.466
epochs: [2/5] train_acc: 0.539 train_loss: 1.269
epochs: [3/5] train_acc: 0.611 train_loss: 1.126
epochs: [4/5] train_acc: 0.657 train_loss: 0.997
epochs: [5/5] train_acc: 0.692 train_loss: 0.916
############## client 5 ##############
epochs: [1/5] train_acc: 0.489 train_loss: 1.481
epochs: [2/5] train_acc: 0.535 train_loss: 1.328
epochs: [3/5] train_acc: 0.569 train_loss: 1.164
epochs: [4/5] train_acc: 0.672 train_loss: 0.966
epochs: [5/5] train_acc: 0.719 train_loss: 0.847
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.571
cur_acc: 0.571
iteration [17/50]
############## client 17 ##############
epochs: [1/5] train_acc: 0.462 train_loss: 1.507
epochs: [2/5] train_acc: 0.522 train_loss: 1.363
epochs: [3/5] train_acc: 0.578 train_loss: 1.226
epochs: [4/5] train_acc: 0.626 train_loss: 1.093
epochs: [5/5] train_acc: 0.660 train_loss: 1.037
############## client 4 ##############
epochs: [1/5] train_acc: 0.614 train_loss: 0.999
epochs: [2/5] train_acc: 0.719 train_loss: 0.820
epochs: [3/5] train_acc: 0.761 train_loss: 0.756
epochs: [4/5] train_acc: 0.832 train_loss: 0.563
epochs: [5/5] train_acc: 0.881 train_loss: 0.445
############## client 25 ##############
epochs: [1/5] train_acc: 0.570 train_loss: 1.179
epochs: [2/5] train_acc: 0.626 train_loss: 1.054
epochs: [3/5] train_acc: 0.662 train_loss: 0.935
epochs: [4/5] train_acc: 0.720 train_loss: 0.819
epochs: [5/5] train_acc: 0.785 train_loss: 0.669
############## client 28 ##############
epochs: [1/5] train_acc: 0.531 train_loss: 1.353
epochs: [2/5] train_acc: 0.584 train_loss: 1.224
epochs: [3/5] train_acc: 0.630 train_loss: 1.098
epochs: [4/5] train_acc: 0.664 train_loss: 1.028
epochs: [5/5] train_acc: 0.694 train_loss: 0.965
############## client 26 ##############
epochs: [1/5] train_acc: 0.439 train_loss: 1.576
epochs: [2/5] train_acc: 0.521 train_loss: 1.352
epochs: [3/5] train_acc: 0.562 train_loss: 1.257
epochs: [4/5] train_acc: 0.615 train_loss: 1.108
epochs: [5/5] train_acc: 0.651 train_loss: 1.043
############## client 2 ##############
epochs: [1/5] train_acc: 0.356 train_loss: 1.315
epochs: [2/5] train_acc: 0.444 train_loss: 0.988
epochs: [3/5] train_acc: 0.544 train_loss: 0.811
epochs: [4/5] train_acc: 0.588 train_loss: 0.703
epochs: [5/5] train_acc: 0.600 train_loss: 0.637
############## client 22 ##############
epochs: [1/5] train_acc: 0.536 train_loss: 1.217
epochs: [2/5] train_acc: 0.638 train_loss: 1.048
epochs: [3/5] train_acc: 0.736 train_loss: 0.828
epochs: [4/5] train_acc: 0.768 train_loss: 0.711
epochs: [5/5] train_acc: 0.822 train_loss: 0.589
############## client 7 ##############
epochs: [1/5] train_acc: 0.534 train_loss: 1.330
epochs: [2/5] train_acc: 0.586 train_loss: 1.179
epochs: [3/5] train_acc: 0.645 train_loss: 1.020
epochs: [4/5] train_acc: 0.694 train_loss: 0.895
epochs: [5/5] train_acc: 0.727 train_loss: 0.830
############## client 10 ##############
epochs: [1/5] train_acc: 0.368 train_loss: 1.731
epochs: [2/5] train_acc: 0.507 train_loss: 1.389
epochs: [3/5] train_acc: 0.576 train_loss: 1.235
epochs: [4/5] train_acc: 0.637 train_loss: 1.105
epochs: [5/5] train_acc: 0.762 train_loss: 0.903
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.567
cur_acc: 0.567
iteration [18/50]
############## client 20 ##############
epochs: [1/5] train_acc: 0.486 train_loss: 1.417
epochs: [2/5] train_acc: 0.548 train_loss: 1.286
epochs: [3/5] train_acc: 0.593 train_loss: 1.147
epochs: [4/5] train_acc: 0.650 train_loss: 1.028
epochs: [5/5] train_acc: 0.682 train_loss: 0.938
############## client 6 ##############
epochs: [1/5] train_acc: 0.516 train_loss: 1.351
epochs: [2/5] train_acc: 0.611 train_loss: 1.126
epochs: [3/5] train_acc: 0.633 train_loss: 1.000
epochs: [4/5] train_acc: 0.702 train_loss: 0.888
epochs: [5/5] train_acc: 0.741 train_loss: 0.765
############## client 11 ##############
epochs: [1/5] train_acc: 0.451 train_loss: 1.549
epochs: [2/5] train_acc: 0.518 train_loss: 1.331
epochs: [3/5] train_acc: 0.571 train_loss: 1.219
epochs: [4/5] train_acc: 0.630 train_loss: 1.070
epochs: [5/5] train_acc: 0.696 train_loss: 0.918
############## client 8 ##############
epochs: [1/5] train_acc: 0.448 train_loss: 1.563
epochs: [2/5] train_acc: 0.497 train_loss: 1.435
epochs: [3/5] train_acc: 0.498 train_loss: 1.421
epochs: [4/5] train_acc: 0.477 train_loss: 1.583
epochs: [5/5] train_acc: 0.526 train_loss: 1.434
############## client 28 ##############
epochs: [1/5] train_acc: 0.540 train_loss: 1.293
epochs: [2/5] train_acc: 0.594 train_loss: 1.180
epochs: [3/5] train_acc: 0.642 train_loss: 1.064
epochs: [4/5] train_acc: 0.682 train_loss: 0.982
epochs: [5/5] train_acc: 0.707 train_loss: 0.912
############## client 4 ##############
epochs: [1/5] train_acc: 0.626 train_loss: 1.025
epochs: [2/5] train_acc: 0.725 train_loss: 0.842
epochs: [3/5] train_acc: 0.757 train_loss: 0.805
epochs: [4/5] train_acc: 0.833 train_loss: 0.553
epochs: [5/5] train_acc: 0.877 train_loss: 0.455
############## client 2 ##############
epochs: [1/5] train_acc: 0.513 train_loss: 0.811
epochs: [2/5] train_acc: 0.537 train_loss: 0.733
epochs: [3/5] train_acc: 0.663 train_loss: 0.499
epochs: [4/5] train_acc: 0.631 train_loss: 0.510
epochs: [5/5] train_acc: 0.731 train_loss: 0.344
############## client 26 ##############
epochs: [1/5] train_acc: 0.525 train_loss: 1.294
epochs: [2/5] train_acc: 0.571 train_loss: 1.202
epochs: [3/5] train_acc: 0.633 train_loss: 1.067
epochs: [4/5] train_acc: 0.673 train_loss: 0.952
epochs: [5/5] train_acc: 0.735 train_loss: 0.853
############## client 1 ##############
epochs: [1/5] train_acc: 0.566 train_loss: 1.288
epochs: [2/5] train_acc: 0.614 train_loss: 1.080
epochs: [3/5] train_acc: 0.677 train_loss: 0.941
epochs: [4/5] train_acc: 0.710 train_loss: 0.846
epochs: [5/5] train_acc: 0.731 train_loss: 0.778
############## server ##############
<All keys matched successfully>
putting model into eval mode
correct are 0.577
cur_acc: 0.577
iteration [19/50]
############## client 24 ##############
epochs: [1/5] train_acc: 0.503 train_loss: 1.494
epochs: [2/5] train_acc: 0.513 train_loss: 1.413
epochs: [3/5] train_acc: 0.457 train_loss: 1.663
epochs: [4/5] train_acc: 0.405 train_loss: 1.689
epochs: [5/5] train_acc: 0.468 train_loss: 1.677
############## client 2 ##############
epochs: [1/5] train_acc: 0.556 train_loss: 0.734
epochs: [2/5] train_acc: 0.600 train_loss: 0.537
epochs: [3/5] train_acc: 0.631 train_loss: 0.578
epochs: [4/5] train_acc: 0.744 train_loss: 0.282
epochs: [5/5] train_acc: 0.706 train_loss: 0.325
############## client 21 ##############
